NAME,NSC,SMILES
Avagacestat,761217,C1=CC(=CC=C1S(=O)(=O)N(CC2=C(C=C(C=C2)C3=NOC=N3)F)C(CCC(F)(F)F)C(=O)N)Cl
"4-(4-chlorobenzyl)-1-(7H-pyrrolo[2,3-d]pyrimidin-4-yl)piperidin-4-amine",761387,C1CN(CCC1(CC2=CC=C(C=C2)Cl)N)C3=NC=NC4=C3C=CN4
"2-(2,2-dimethyl-propyl)-3,4-dihydro-2H-1-thia-2,4a,7,9-tetraaz-fluoren-8-ylamine",761390,CC(C)(C)CN1CCN2C3=C(C(=NC=C3)N)N=C2S1
Vemurafenib,761431,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)Cl)F
"2-(Ethyl((5-((6-methyl-3-(1H-pyrazol-4-yl)imidazo[1,2-a]pyrazin-8-yl)amino)isothiazol-3-yl)methyl)amino)-2-methylpropan-1-ol",761691,CCN(CC1=NSC(=C1)NC2=NC(=CN3C2=NC=C3C4=CNN=C4)C)C(C)(C)CO
MK-8033,761692,CN1C=C(C=N1)C2=CC3=C(C=CC4=C(C3=O)C=C(C=C4)CS(=O)(=O)NCC5=CC=CC=N5)N=C2
3-Amino-6-[4-[[2-(dimethylamino)-1-methylethyl]sulfonyl]phenyl]-N-phenyl-2-pyrazinecarboxamide,761693,CC(CN(C)C)S(=O)(=O)C1=CC=C(C=C1)C2=CN=C(C(=N2)C(=O)NC3=CC=CC=C3)N
6-Des-fluoro TAK-960,761759,CC1(CN(C2=NC(=NC=C2N(C1=O)C)NC3=C(C=C(C=C3)C(=O)NC4CCCN(C4)C)OC)C5CCCC5)C
4-[[(2S)-2-(3-Chlorophenyl)-2-hydroxyethyl]amino]-3-[7-methyl-5-(4-morpholinyl)-1H-benzimidazol-2-yl]-2(1H)-pyridinone,761760,CC1=CC(=CC2=C1N=C(N2)C3=C(C=CNC3=O)NCC(C4=CC(=CC=C4)Cl)O)N5CCOCC5
3-[6-(4-methylpiperazin-1-yl)-1H-benzimidazol-2-yl]-1H-cyclohepta[b]pyrrol-2-one,761879,CN1CCN(CC1)C2=CC3=C(C=C2)N=C(N3)C4=C5C=CC=CC=C5NC4=O
PCI-32765 Racemate,761910,C=CC(=O)N1CCCC(C1)N2C3=NC=NC(=C3C(=N2)C4=CC=C(C=C4)OC5=CC=CC=C5)N
N-[2-[(E)-2-(1H-indazol-3-yl)ethenyl]phenyl]benzamide,761931,C1=CC=C(C=C1)C(=O)NC2=CC=CC=C2C=CC3=NNC4=CC=CC=C43
"5-(3-(ethylsulfonyl)phenyl)-3,8-dimethyl-N-(1-methylpiperidin-4-yl)-9H-pyrido[2,3-b]indole-7-carboxamide",762151,CCS(=O)(=O)C1=CC=CC(=C1)C2=CC(=C(C3=C2C4=C(N3)N=CC(=C4)C)C)C(=O)NC5CCN(CC5)C
ONX-0914 TFA salt,762152,CC(C(=O)NC(CC1=CC=C(C=C1)OC)C(=O)NC(CC2=CC=CC=C2)C(=O)C3(CO3)C)NC(=O)CN4CCOCC4
N-Hydroxy-E-3-(4''-methoxybiphenyl-4-yl)-acrylamide,762153,COC1=CC=C(C=C1)C2=CC=C(C=C2)C=CC(=O)NO
"4-[(9-Cyclopentyl-7,7-difluoro-5-methyl-6-oxo-6,7,8,9-tetrahydro-5H-pyrimido[4,5-b][1,4]diazepin-2-yl)amino]-3-methoxy-N-(1-methylpiperidin-4-yl)benzamide",762154,CN1CCC(CC1)NC(=O)C2=CC(=C(C=C2)NC3=NC=C4C(=N3)N(CC(C(=O)N4C)(F)F)C5CCCC5)OC
"5-(7-(methylsulfonyl)-2-morpholino-6,7-dihydro-5H-pyrrolo[2,3-d]pyrimidin-4-yl)pyrimidin-2-amine",762382,CS(=O)(=O)N1CCC2=C(N=C(N=C21)N3CCOCC3)C4=CN=C(N=C4)N
"(R)-4-(7-Cyano-5-cyclopentyl-6-ethyl-5,6-dihydroimidazo[1,5-f]pteridin-3-ylamino)-N-(1'-(cyclopropylmethyl)-1,4'-bipiperidin-4-yl)-3-methoxybenzamide",762418,CCC1C2=C(N=CN2C3=CN=C(N=C3N1C4CCCC4)NC5=C(C=C(C=C5)C(=O)NC6CCN(CC6)C7CCN(CC7)CC8CC8)OC)C#N
"3,4-Difluoro-2-[(2-Fluoro-4-Iodophenyl)amino]-N-(2-Hydroxyethoxy)-5-[(3-Oxo-1,2-Oxazinan-2-Yl)methyl]benzamide",762521,C1CC(=O)N(OC1)CC2=CC(=C(C(=C2F)F)NC3=C(C=C(C=C3)I)F)C(=O)NOCCO
Zotiraciclib,762673,CN1CC=CCCOC2=CC=CC(=C2)C3=NC(=NC=C3)NC4=CC=CC(=C4)C1
"Methyl 3-[4-(4-chlorophenyl)sulfonyl-4-(2,5-difluorophenyl)cyclohexyl]propanoate",762831,COC(=O)CCC1CCC(CC1)(C2=C(C=CC(=C2)F)F)S(=O)(=O)C3=CC=C(C=C3)Cl
PF-477736,763444,CN1C=C(C=N1)C2=C3C=NNC(=O)C4=C3C(=CC(=C4)NC(=O)C(C5CCCCC5)N)N2
Crenolanib,763526,CC1(COC1)COC2=CC3=C(C=C2)N(C=N3)C4=NC5=C(C=CC=C5N6CCC(CC6)N)C=C4
Cenisertib,763930,CC1=C(C=CC(=C1)NC2=NC=C(C(=N2)NC3C4CC(C3C(=O)N)C=C4)F)N5CCN(CC5)C
"2-(4-(1-(quinolin-6-ylmethyl)-1H-[1,2,3]triazolo[4,5-b]pyrazin-6-yl)-1H-pyrazol-1-yl)ethanol",763931,C1=CC2=C(C=CC(=C2)CN3C4=NC(=CN=C4N=N3)C5=CN(N=C5)CCO)N=C1
Dinaciclib,764036,CCC1=C2N=C(C=C(N2N=C1)NCC3=C[N+](=CC=C3)[O-])N4CCCCC4CCO
"4-(N-(4-cyclohexylbenzyl)-2-(2,3,4,5,6-pentafluoro-N-methylphenylsulfonamido)acetamido)-2-hydroxybenzoic acid",764037,CN(CC(=O)N(CC1=CC=C(C=C1)C2CCCCC2)C3=CC(=C(C=C3)C(=O)O)O)S(=O)(=O)C4=C(C(=C(C(=C4F)F)F)F)F
Capivasertib,764039,C1CN(CCC1(C(=O)NC(CCO)C2=CC=C(C=C2)Cl)N)C3=NC=NC4=C3C=CN4
Alectinib,764040,CCC1=CC2=C(C=C1N3CCC(CC3)N4CCOCC4)C(C5=C(C2=O)C6=C(N5)C=C(C=C6)C#N)(C)C
Alectinib,764821,CCC1=CC2=C(C=C1N3CCC(CC3)N4CCOCC4)C(C5=C(C2=O)C6=C(N5)C=C(C=C6)C#N)(C)C
"5-chloro-N4-(2-(isopropylsulfonyl)phenyl)-N2-(2-methoxy-4-(4-(4-methylpiperazin-1-yl)piperidin-1-yl)phenyl)pyrimidine-2,4-diamine",764041,CC(C)S(=O)(=O)C1=CC=CC=C1NC2=NC(=NC=C2Cl)NC3=C(C=C(C=C3)N4CCC(CC4)N5CCN(CC5)C)OC
Binimetinib,764042,CN1C=NC2=C1C=C(C(=C2F)NC3=C(C=C(C=C3)Br)F)C(=O)NOCCO
"N-(4-((2-amino-3-chloropyridin-4-yl)oxy)-3-fluorophenyl)-4-ethoxy-1-(4-fluorophenyl)-2-oxo-1,2-dihydropyridine-3-carboxamide",764090,CCOC1=C(C(=O)N(C=C1)C2=CC=C(C=C2)F)C(=O)NC3=CC(=C(C=C3)OC4=C(C(=NC=C4)N)Cl)F
Apitolisib,764091,CC1=C(SC2=C1N=C(N=C2N3CCOCC3)C4=CN=C(N=C4)N)CN5CCN(CC5)C(=O)C(C)O
Omipalisib,764092,COC1=C(C=C(C=N1)C2=CC3=C(C=CN=C3C=C2)C4=CN=NC=C4)NS(=O)(=O)C5=C(C=C(C=C5)F)F
Dabrafenib,764134,CC(C)(C)C1=NC(=C(S1)C2=NC(=NC=C2)N)C3=C(C(=CC=C3)NS(=O)(=O)C4=C(C=CC=C4F)F)F
"(S)-Morpholin-3-ylmethyl (4-((1-(3-fluorobenzyl)-1H-indazol-5-yl)amino)-5-methylpyrrolo[2,1-f][1,2,4]triazin-6-yl)carbamate",764135,CC1=C2C(=NC=NN2C=C1NC(=O)OCC3COCCN3)NC4=CC5=C(C=C4)N(N=C5)CC6=CC(=CC=C6)F
Abexinostat,764136,CN(C)CC1=C(OC2=CC=CC=C21)C(=O)NCCOC3=CC=C(C=C3)C(=O)NO
GSK-3 Inhibitor X,764238,CC(=O)ON=C1C2=CC=CC=C2N=C1C3=C(NC4=C3C=CC(=C4)Br)O
Azd4547,764239,CC1CN(CC(N1)C)C2=CC=C(C=C2)C(=O)NC3=NNC(=C3)CCC4=CC(=CC(=C4)OC)OC
Delanzomib,764334,B(C(CC(C)C)NC(=O)C(C(C)O)NC(=O)C1=CC=CC(=N1)C2=CC=CC=C2)(O)O
Brivanib alaninate,764481,CC1=CC2=C(N1)C=CC(=C2F)OC3=NC=NN4C3=C(C(=C4)OCC(C)OC(=O)C(C)N)C
Infigratinib,764487,CCN1CCN(CC1)C2=CC=C(C=C2)NC3=CC(=NC=N3)N(C)C(=O)NC4=C(C(=CC(=C4Cl)OC)OC)Cl
"2-(4-amino-1-isopropyl-1H-pyrazolo[3,4-d]pyrimidin-3-yl)-1H-indol-5-ol",764515,CC(C)N1C2=NC=NC(=C2C(=N1)C3=CC4=C(N3)C=CC(=C4)O)N
"4,4'-(6-(2-(Difluoromethyl)-1H-benzo[d]imidazol-1-yl)-1,3,5-triazine-2,4-diyl)dimorpholine",764516,C1COCCN1C2=NC(=NC(=N2)N3C4=CC=CC=C4N=C3C(F)F)N5CCOCC5
2-Cyclohexyl-N-(1-isopropylpiperidin-4-yl)-6-methoxy-7-(3-(pyrrolidin-1-yl)propoxy)quinazolin-4-amine,764517,CC(C)N1CCC(CC1)NC2=NC(=NC3=CC(=C(C=C32)OC)OCCCN4CCCC4)C5CCCCC5
MK-2461,764580,CN1C=C(C=N1)C2=CC3=C(C=CC4=C(C3=O)C=C(C=C4)NS(=O)(=O)N(C)CC5COCCO5)N=C2
Tucatinib,764581,CC1=C(C=CC(=C1)NC2=NC=NC3=C2C=C(C=C3)NC4=NC(CO4)(C)C)OC5=CC6=NC=NN6C=C5
Sapanisertib,764658,CC(C)N1C2=NC=NC(=C2C(=N1)C3=CC4=C(C=C3)OC(=N4)N)N
"6-bromo-3-(1-methyl-1H-pyrazol-4-yl)-5-(piperidin-3-yl)pyrazolo[1,5-a]pyrimidin-7-amine",764659,CN1C=C(C=N1)C2=C3N=C(C(=C(N3N=C2)N)Br)C4CCCNC4
Xevinapant,764757,CC(C)CC(=O)N1CCC2CCC(N2C(=O)C(C1)NC(=O)C(C)NC)C(=O)NC(C3=CC=CC=C3)C4=CC=CC=C4
"3-[5-[2-[[(3S)-1-(1-methylpyrazol-3-yl)sulfonylpiperidin-3-yl]amino]pyrimidin-4-yl]imidazo[2,1-b][1,3]oxazol-6-yl]phenol",764765,CN1C=CC(=N1)S(=O)(=O)N2CCCC(C2)NC3=NC=CC(=N3)C4=C(N=C5N4C=CO5)C6=CC(=CC=C6)O
Gandotinib,764820,CC1=CC(=NN1)NC2=NN3C(=C(N=C3C(=C2)CN4CCOCC4)C)CC5=C(C=C(C=C5)Cl)F
Varlitinib,764823,CC1COC(=N1)NC2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=NC=CS5)Cl
"(S)-1-(4-(2-(6-Amino-8-((6-bromobenzo[d][1,3]dioxol-5-yl)thio)-9H-purin-9-yl)ethyl)piperidin-1-yl)-2-hydroxypropan-1-one",765395,CC(C(=O)N1CCC(CC1)CCN2C3=NC=NC(=C3N=C2SC4=C(C=C5C(=C4)OCO5)Br)N)O
"5-Fluoro-8-(4-fluorophenyl)-9-(1-methyl-1H-1,2,4-triazol-5-yl)-8,9-dihydro-2H-pyrido[4,3,2-de]phthalazin-3(7H)-one",765396,CN1C(=NC=N1)C2C(NC3=CC(=CC4=C3C2=NNC4=O)F)C5=CC=C(C=C5)F
Ganetespib,765435,CC(C)C1=C(C=C(C(=C1)C2=NNC(=O)N2C3=CC4=C(C=C3)N(C=C4)C)O)O
"4,7-dichloro-3-hydroxy-3-[2-(4-methoxyphenyl)-2-oxoethyl]-1H-indol-2-one",765436,COC1=CC=C(C=C1)C(=O)CC2(C3=C(C=CC(=C3NC2=O)Cl)Cl)O
"3-[[(3Z)-3-[[4-(morpholin-4-ylmethyl)-1H-pyrrol-2-yl]methylidene]-2-oxo-1H-indol-5-yl]methyl]-1,3-oxazolidin-2-one",765672,C1COCCN1CC2=CNC(=C2)C=C3C4=C(C=CC(=C4)CN5CCOC5=O)NC3=O
Bosutinib,765694,CN1CCN(CC1)CCCOC2=C(C=C3C(=C2)N=CC(=C3NC4=CC(=C(C=C4Cl)Cl)OC)C#N)OC
"2-(2-chloro-4-iodophenylamino)-N-cyclopropylmethoxy-3,4-difluorobenzamide",765695,C1CC1CONC(=O)C2=C(C(=C(C=C2)F)F)NC3=C(C=C(C=C3)I)Cl
Gemcitabine elaidate,765775,CCCCCCCCC=CCCCCCCCC(=O)OCC1C(C(C(O1)N2C=CC(=NC2=O)N)(F)F)O
"1-(4-(2-(4-(1-(3-(Trifluoromethyl)-7,8-dihydro-[1,2,4]triazolo[4,3-b]pyridazin-6-yl)piperidin-4-yl)phenoxy)ethyl)piperazin-1-yl)ethanone",765776,CC(=O)N1CCN(CC1)CCOC2=CC=C(C=C2)C3CCN(CC3)C4=NN5C(=NN=C5C(F)(F)F)CC4
"N2-[2-Methoxy-4-[4-(4-methyl-1-piperazinyl)-1-piperidinyl]phenyl]-N4-[2-[(1-methylethyl)sulfonyl]phenyl]-1,3,5-triazine-2,4-diamine",765865,CC(C)S(=O)(=O)C1=CC=CC=C1NC2=NC(=NC=N2)NC3=C(C=C(C=C3)N4CCC(CC4)N5CCN(CC5)C)OC
Bay 869766;rdea119,765866,COC1=CC(=C(C(=C1NS(=O)(=O)C2(CC2)CC(CO)O)NC3=C(C=C(C=C3)I)F)F)F
Dacomitinib,765888,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)NC(=O)C=CCN4CCCCC4
Ilorasertib,765889,C1=CC(=CC(=C1)F)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4C5=CN(N=C5)CCO)N
Gdc-0152,765898,CC(C(=O)NC(C1CCCCC1)C(=O)N2CCCC2C(=O)NC3=C(N=NS3)C4=CC=CC=C4)NC
"(R)-6-(4-((4-Ethylpiperazin-1-yl)methyl)phenyl)-N-(1-phenylethyl)-7H-pyrrolo[2,3-d]pyrimidin-4-amine",765949,CCN1CCN(CC1)CC2=CC=C(C=C2)C3=CC4=C(N3)N=CN=C4NC(C)C5=CC=CC=C5
Alpelisib,765974,CC1=C(SC(=N1)NC(=O)N2CCCC2C(=O)N)C3=CC(=NC=C3)C(C)(C)C(F)(F)F
"2-((2-((1-(2-(Dimethylamino)acetyl)-5-methoxyindolin-6-yl)amino)-7H-pyrrolo[2,3-d]pyrimidin-4-yl)amino)-6-fluoro-N-methylbenzamide",766255,CNC(=O)C1=C(C=CC=C1F)NC2=NC(=NC3=C2C=CN3)NC4=C(C=C5CCN(C5=C4)C(=O)CN(C)C)OC
Venetoclax,766270,CC1(CCC(=C(C1)C2=CC=C(C=C2)Cl)CN3CCN(CC3)C4=CC(=C(C=C4)C(=O)NS(=O)(=O)C5=CC(=C(C=C5)NCC6CCOCC6)[N+](=O)[O-])OC7=CN=C8C(=C7)C=CN8)C
Pha-665752,766271,CC1=C(NC(=C1C(=O)N2CCCC2CN3CCCC3)C)C=C4C5=C(C=CC(=C5)S(=O)(=O)CC6=C(C=CC=C6Cl)Cl)NC4=O
Ralimetinib,766820,CC(C)(C)CN1C2=C(C=CC(=N2)C3=C(N=C(N3)C(C)(C)C)C4=CC=C(C=C4)F)N=C1N
Bms-911543,766821,CCN1C(=CC2=C3C(=C(N=C21)NC4=NN(C(=C4)C)C)N=CN3C)C(=O)N(C5CC5)C6CC6
"(1S,2S,4R)-3-[[5-chloro-2-[(1-ethyl-6-methoxy-2-oxo-4,5-dihydro-3H-1-benzazepin-7-yl)amino]pyrimidin-4-yl]amino]bicyclo[2.2.1]hept-5-ene-2-carboxamide",766824,CCN1C(=O)CCCC2=C1C=CC(=C2OC)NC3=NC=C(C(=N3)NC4C5CC(C4C(=O)N)C=C5)Cl
(r)-2-(1-(6-Amino-5-chloropyrimidine-4-carboxamido)ethyl)-n-(5-chloro-4-(trifluoromethyl)pyridin-2-yl)thiazole-5-carboxamide,766906,CC(C1=NC=C(S1)C(=O)NC2=NC=C(C(=C2)C(F)(F)F)Cl)NC(=O)C3=C(C(=NC=N3)N)Cl
Ixazomib,766907,B(C(CC(C)C)NC(=O)CNC(=O)C1=C(C=CC(=C1)Cl)Cl)(O)O
"1-(tert-Butyl)-3-(2-((4-(diethylamino)butyl)amino)-6-(3,5-dimethoxyphenyl)pyrido[2,3-d]pyrimidin-7-yl)urea",766908,CCN(CC)CCCCNC1=NC2=NC(=C(C=C2C=N1)C3=CC(=CC(=C3)OC)OC)NC(=O)NC(C)(C)C
"(S)-4-(2-(4-Amino-1,2,5-oxadiazol-3-yl)-1-ethyl-7-(piperidin-3-ylmethoxy)-1H-imidazo[4,5-c]pyridin-4-yl)-2-methylbut-3-yn-2-ol",766991,CCN1C2=C(C(=NC=C2OCC3CCCNC3)C#CC(C)(C)O)N=C1C4=NON=C4N
BAY-61-3606 free base,766992,COC1=C(C=C(C=C1)C2=CC3=NC=CN3C(=N2)NC4=C(C=CC=N4)C(=O)N)OC
Nvp-aew541,767006,C1CN(C1)CC2CC(C2)N3C=C(C4=C(N=CN=C43)N)C5=CC(=CC=C5)OCC6=CC=CC=C6
"N-(5-(((5-(1,1-Dimethylethyl)-2-oxazolyl)methyl)thio)-2-thiazolyl)-4-piperidinecarboxamide",767048,CC(C)(C)C1=CN=C(O1)CSC2=CN=C(S2)NC(=O)C3CCNCC3
Enzastaurin,767124,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)C6CCN(CC6)CC7=CC=CC=N7
Talazoparib,767125,CN1C(=NC=N1)C2C(NC3=CC(=CC4=C3C2=NNC4=O)F)C5=CC=C(C=C5)F
Birinapant,767128,CCC(C(=O)N1CC(CC1CC2=C(NC3=C2C=CC(=C3)F)C4=C(C5=C(N4)C=C(C=C5)F)CC6CC(CN6C(=O)C(CC)NC(=O)C(C)NC)O)O)NC(=O)C(C)NC
Vistusertib,767189,CC1COCCN1C2=NC(=NC3=C2C=CC(=N3)C4=CC(=CC=C4)C(=O)NC)N5CCOCC5C
"1H-Pyrrole-2,5-dione, 3,4-bis(1-methyl-1H-indol-3-yl)-",767191,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)C
(Arylindolyl)maleimide deriv. 20,767193,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CC5=CC=CC=C5C=C4
(Phenylindolyl)maleimide deriv. 60,767194,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CC=C(C=C4)OC
Bisindolylmaleimide deriv. 43,767195,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=C4C=CC(=C5)OC)C
(Arylindolyl)maleimide deriv. 25,767196,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CSC=C4
Bisindolylmaleimide deriv. 57,767197,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=C(N(C5=CC=CC=C54)C)SC
Bisindolylmaleimide deriv. 30,767199,CN1C=C(C2=C1C=CC(=C2)N)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)C
(Phenylindolyl)maleimide deriv. 63,767200,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CC=C(C=C4)N
Bisindolylmaleimide deriv. 58,767202,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=C(N(C5=CC=CC=C54)C)S(=O)C
Bisindolylmaleimide deriv. 40,767203,CC(=O)NC1=CC2=C(C=C1)N(C=C2C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)C)C
"3-(3-aminophenyl)-4-(1-methyl-1H-indol-3-yl)-1H-pyrrole-2,5-dione",767206,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CC(=CC=C4)N
(Phenylindolyl)maleimide deriv. 70,767207,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CC(=CC=C4)[N+](=O)[O-]
Bisindolylmaleimide deriv. 49,767211,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=C4C=CC=C5N)C
"3-(1,5-Dimethyl-1H-indol-3-yl)-4-(1-methyl-1H-indol-3-yl)-1H-pyrrole-2,5-dione",767213,CC1=CC2=C(C=C1)N(C=C2C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)C)C
Bisindolylmaleimide deriv. 42,767214,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=C4C=CC(=C5)N)C
Bisindolylmaleimide deriv. 48,767215,CC1=C2C(=CC=C1)C(=CN2C)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)C
Bisindolylmaleimide deriv. 47,767217,CC(=O)NC1=CC2=C(C=C1)C(=CN2C)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)C
Bisindolylmaleimide deriv. 41,767218,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=C4C=CC(=C5)Cl)C
(Phenylindolyl)maleimide deriv. 72,767219,CC1=CC=CC=C1C2=C(C(=O)NC2=O)C3=CN(C4=CC=CC=C43)C
Bisindolylmaleimide deriv. 28,767220,CN1C=C(C2=C1C=CC(=C2)Cl)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)C
(Phenylindolyl)maleimide deriv. 66,767221,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CC(=CC=C4)Br
(Phenylindolyl)maleimide deriv. 77,767222,CC1=CC(=C(C=C1)C)C2=C(C(=O)NC2=O)C3=CN(C4=CC=CC=C43)C
(Phenylindolyl)maleimide deriv. 74,767224,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CC=CC=C4[N+](=O)[O-]
Bisindolylmaleimide deriv. 56,767225,CC1=C(C2=CC=CC=C2N1C)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)C
Bisindolylmaleimide 6d,767226,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)CCCCCN
"1H-Pyrrole-2,5-dione, 3-(1H-indol-3-yl)-4-(1-methyl-1H-indol-3-yl)-",767227,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CNC5=CC=CC=C54
"3-(1-methyl-1H-indol-3-yl)-4-(pyridin-3-yl)-1H-pyrrole-2,5-dione",767228,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN=CC=C4
Bisindolylmaleimide 6c,767229,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)CCCCN
Bisindolylmaleimide 5a,767230,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)CCO
Bisindolylmaleimide 7,767231,CNCCCN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)C
Bisindolylmaleimide 6a,767232,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)CCN
"1-[3-[3-[4-(1-Methylindol-3-yl)-2,5-dioxopyrrol-3-yl]indol-1-yl]propyl]-2-nitroguanidine",767236,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)CCCNC(=N[N+](=O)[O-])N
bisindolylmaleimide IX,767237,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)CCCSC(=N)N
Bisindolylmaleimide deriv. 5b,767238,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=C5CCCCN5C6=CC=CC=C64
Bisindolylmaleimide 13,767239,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)CCCN=C(N)N
Bisindolylmaleimide deriv. 17,767240,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=C5CNCCN5C6=CC=CC=C64
"3-[8-(Aminomethyl)-6,7,8,9-tetrahydropyrido[1,2-a]indol-10-yl]-4-(1-methylindol-3-yl)pyrrole-2,5-dione",767242,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=C5CC(CCN5C6=CC=CC=C64)CN
Bisindolylmaleimide 11a,767243,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)CCSC(=N)N
(Arylindolyl)maleimide deriv. 15,767244,CCCN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)C
(Phenylindolyl)maleimide deriv. 67,767246,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CC(=CC=C4)OC
Bisindolylmaleimide deriv. 9a,767247,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=C5CC(CN5C6=CC=CC=C64)CN
Bisindolylmaleimide deriv. 18a,767248,CNCC1CCN2C(=C(C3=CC=CC=C32)C4=C(C(=O)NC4=O)C5=CN(C6=CC=CC=C65)C)C1
Bisindolylmaleimide 15,767249,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)CCCCC(=N)N
"5-(2-Chlorophenyl)-7-nitro-2,10-dihydrobenzo[e]pyrazolo[4,3-b][1,4]diazepine",767250,C1=CC=C(C(=C1)C2=NC3=C(NC4=C2C=C(C=C4)[N+](=O)[O-])NN=C3)Cl
"3-(1H-Pyrrole-2-ylmethylene)-5-fluoro-2,3-dihydro-1H-indole-2-one",767252,C1=CNC(=C1)C=C2C3=C(C=CC(=C3)F)NC2=O
"(3Z)-3-[(3-methoxy-1H-pyrrol-2-yl)methylidene]-2,3-dihydro-1H-indol-2-one",767253,COC1=C(NC=C1)C=C2C3=CC=CC=C3NC2=O
PharmaGSID_48505,767254,CC1=C2C(=NN1)NC3=C(C=C(C=C3)[N+](=O)[O-])C(=N2)C4=CC=CC=C4Cl
"5-(2-Chlorophenyl)-3-isopropyl-7-nitro-2,10-dihydrobenzo[e]pyrazolo[4,3-b][1,4]diazepine",767255,CC(C)C1=C2C(=NN1)NC3=C(C=C(C=C3)[N+](=O)[O-])C(=N2)C4=CC=CC=C4Cl
"5-(2-Fluorophenyl)-3-methyl-2,10-dihydropyrazolo[3,4-b][1,4]benzodiazepine-7-carbonitrile",767256,CC1=C2C(=NN1)NC3=C(C=C(C=C3)C#N)C(=N2)C4=CC=CC=C4F
"5-(2-Chlorophenyl)-7-methoxy-3-methyl-2,10-dihydropyrazolo[3,4-b][1,4]benzodiazepine",767257,CC1=C2C(=NN1)NC3=C(C=C(C=C3)OC)C(=N2)C4=CC=CC=C4Cl
"(3Z)-5-fluoro-4-iodo-3-[(3-methoxy-1H-pyrrol-2-yl)methylidene]-2,3-dihydro-1H-indol-2-one",767258,COC1=C(NC=C1)C=C2C3=C(C=CC(=C3I)F)NC2=O
